epoch,body,left_ear,loss,lr,nose,right_ear,tail_base,val_body,val_left_ear,val_loss,val_nose,val_right_ear,val_tail_base
40,5.804107422591187e-05,0.0011489448370411992,0.0008830935112200677,5e-05,0.0014171868097037077,0.00115964247379452,0.0006316539365798235,9.462923480896279e-05,0.003007985418662429,0.002000638283789158,0.0028404495678842068,0.002802432281896472,0.0012576957233250141
41,5.403281102189794e-05,0.0011318292235955596,0.0008660641615279019,5e-05,0.0013977466151118279,0.0011239525629207492,0.0006227604462765157,6.007911724736914e-05,0.0029880788642913103,0.002084067091345787,0.0030508735217154026,0.003038174007087946,0.0012831310741603374
42,5.5198597692651674e-05,0.0011134231463074684,0.0008474255446344614,5e-05,0.0013776340056210756,0.0010860029142349958,0.0006048684590496123,7.583294791402295e-05,0.0030898514669388533,0.002046535024419427,0.002931963186711073,0.0029100626707077026,0.0012249634601175785
43,4.765422272612341e-05,0.0009827949106693268,0.0007587823201902211,2.5e-05,0.001219119061715901,0.0009813528740778565,0.0005629911320284009,7.433974678860977e-05,0.003175271674990654,0.0021159159950912,0.002972222166135907,0.003044642973691225,0.0013131028972566128
44,4.911387441097759e-05,0.0010188027517870069,0.0007590635796077549,2.5e-05,0.0012121620820835233,0.0009640604839660227,0.0005511779454536736,6.694455078104511e-05,0.0031197911594063044,0.0020317258313298225,0.002866190392524004,0.002879002131521702,0.0012266997946426272
45,4.697859549196437e-05,0.0009929510997608304,0.0007458229665644467,2.5e-05,0.0011935642687603831,0.0009565578075125813,0.0005390627775341272,7.246003224281594e-05,0.002936841454356909,0.001973057398572564,0.0029101637192070484,0.002747909165918827,0.0011979116825386882
46,4.794149936060421e-05,0.0009530687821097672,0.0007329224026761949,2.5e-05,0.0011816456681117415,0.0009508428047411144,0.0005311127752065659,7.308869680855423e-05,0.0031765750609338284,0.00207931618206203,0.00298260897397995,0.0029366808012127876,0.0012276270426809788
47,4.6070585085544735e-05,0.0009265270782634616,0.0007164645940065384,2.5e-05,0.0011585266329348087,0.0009186932584270835,0.0005325029487721622,6.15201352047734e-05,0.0031002338510006666,0.0020225816406309605,0.0029929038137197495,0.0028118686750531197,0.0011463810224086046
48,4.594923302647658e-05,0.0009142769849859178,0.0006920350133441389,2.5e-05,0.0010886674281209707,0.0008843553951010108,0.0005269265966489911,6.69759392621927e-05,0.0028923125937581062,0.0019882831256836653,0.003010150045156479,0.0028005053754895926,0.0011714721331372857
49,4.4884141971124336e-05,0.0009200189961120486,0.000699139665812254,2.5e-05,0.0011203924659639597,0.0009073275723494589,0.0005030743777751923,6.82900645188056e-05,0.0030984003096818924,0.00206003338098526,0.002921402221545577,0.0030338421929627657,0.001178233651444316
50,4.595561040332541e-05,0.0009107408113777637,0.0006892154342494905,2.5e-05,0.0010983049869537354,0.0008729195687919855,0.0005181561573408544,6.396106618922204e-05,0.0029600015841424465,0.002077421871945262,0.0029322963673621416,0.0030575294513255358,0.001373320003040135
51,4.37613925896585e-05,0.0008765296079218388,0.000659166369587183,1.25e-05,0.0010239121038466692,0.0008475634385831654,0.0005040672258473933,6.852805381640792e-05,0.00283791939727962,0.002015549223870039,0.00298517569899559,0.0028979491908103228,0.0012881752336397767
52,4.4276453991187736e-05,0.0008494752109982073,0.0006608462426811457,1.25e-05,0.0010541413212195039,0.000846497539896518,0.0005098400870338082,7.257920515257865e-05,0.0030152418185025454,0.0020504058338701725,0.003071526763960719,0.002896058140322566,0.001196627039462328
53,4.3202831875532866e-05,0.0008305407827720046,0.0006444972823373973,1.25e-05,0.0010244289878755808,0.0008266629884019494,0.0004976523341611028,6.693326577078551e-05,0.002870025113224983,0.0020128898322582245,0.0030571874231100082,0.0028008033987134695,0.001269499072805047
54,4.1414343286305666e-05,0.0008447569562122226,0.0006324754212982953,1.25e-05,0.0009757448569871485,0.0008098339894786477,0.0004906273679807782,6.488568033091724e-05,0.003018199698999524,0.0020692136604338884,0.003068334423005581,0.002895340556278825,0.0012993068667128682
55,4.267644544597715e-05,0.0008531744824722409,0.0006372587522491813,1.25e-05,0.0009873186936601996,0.0008218320435844362,0.00048129327478818595,6.550184480147436e-05,0.0029547582380473614,0.0020476453937590122,0.0030928843189030886,0.002917596837505698,0.0012074867263436317
