epoch,body,left_ear,loss,lr,nose,right_ear,tail_base,val_body,val_left_ear,val_loss,val_nose,val_right_ear,val_tail_base
19,6.12160365562886e-05,0.0014312977436929941,0.0011638137511909008,1e-04,0.001967132091522217,0.0013530091382563114,0.0010064117377623916,4.2434916394995525e-05,0.001340419170446694,0.0011121162679046392,0.0018375437939539552,0.0013865403598174453,0.0009536421275697649
20,4.928094494971447e-05,0.0013769366778433323,0.0011403851676732302,1e-04,0.0019158850191161036,0.0013542984379455447,0.0010055197635665536,5.424713162938133e-05,0.001306388876400888,0.0011156369000673294,0.0018747185822576284,0.0013851129915565252,0.0009577160817570984
21,5.224026972427964e-05,0.0013606019783765078,0.0011210365919396281,1e-04,0.0019181771203875542,0.001336173270829022,0.000937991077080369,4.205415825708769e-05,0.0012866468168795109,0.0011278026504442096,0.002010939409956336,0.001365238567814231,0.0009341338300146163
22,5.102108116261661e-05,0.0013163051335141063,0.001090422854758799,1e-04,0.001883217366412282,0.001267653307877481,0.0009339166572317481,5.9699352277675644e-05,0.0011838936479762197,0.001045604352839291,0.001767772831954062,0.0012847261969000101,0.0009319292730651796
23,5.083323412691243e-05,0.001352165942080319,0.0010877845343202353,1e-04,0.0018240249482914805,0.001287012710236013,0.0009248880087397993,4.5526194298872724e-05,0.0013830694369971752,0.0011718199821189046,0.0018617103341966867,0.001446842565201223,0.0011219519656151533
24,5.070010229246691e-05,0.0013120287330821157,0.0010667725000530481,1e-04,0.0018235805910080671,0.0012499113800004125,0.0008976414101198316,3.993292557424866e-05,0.0011796914041042328,0.00103097187820822,0.001783865038305521,0.0012833151267841458,0.000868055154569447
25,4.777548383572139e-05,0.0013263599248602986,0.0010810383828356862,1e-04,0.0018249958520755172,0.0012776633957400918,0.0009283974068239331,4.1960523958550766e-05,0.0011913925409317017,0.0010299982968717813,0.0017806735122576356,0.0013124619144946337,0.0008235023124143481
26,4.8740846978034824e-05,0.0012750162277370691,0.001037235138937831,1e-04,0.0017647315980866551,0.0012281315866857767,0.0008695537107996643,4.551061647362076e-05,0.0012106259819120169,0.001047419267706573,0.0018188069807365537,0.0013201815309002995,0.0008419721270911396
27,4.697701660916209e-05,0.0012726954882964492,0.0010464645456522703,1e-04,0.0018046700861304998,0.0012530673993751407,0.0008549104095436633,3.798534453380853e-05,0.0012011050712317228,0.001031500636599958,0.0017146357567980886,0.001358813839033246,0.000844963185954839
28,4.1553368646418676e-05,0.0012794466456398368,0.0010270463535562158,1e-04,0.0017543401336297393,0.0012142921332269907,0.0008455984643660486,3.47313289239537e-05,0.001235408359207213,0.0010284885065630078,0.001675934880040586,0.0013164356350898743,0.0008799316128715873
29,4.376045035314746e-05,0.0012363005662336946,0.0010168548906221986,1e-04,0.0017375367460772395,0.00121770438272506,0.0008489731117151678,4.9458074499852955e-05,0.0012133930576965213,0.0010741861769929528,0.0018622030038386583,0.0013605889398604631,0.0008852886967360973
30,4.5087788748787716e-05,0.0012542338808998466,0.001021181815303862,1e-04,0.0017277997685596347,0.0012195953167974949,0.0008591942605562508,4.039939449285157e-05,0.0010846256045624614,0.0009709535515867174,0.0016986625269055367,0.0012284169206395745,0.0008026626892387867
31,4.292685480322689e-05,0.001225838321261108,0.0009937105933204293,1e-04,0.0016792839160189033,0.0012066923081874847,0.0008138096309266984,3.981856571044773e-05,0.0011616309639066458,0.0010326994815841317,0.0018254576716572046,0.001302167889662087,0.0008344227680936456
32,3.805095548159443e-05,0.0012019257992506027,0.0009830043418332934,1e-04,0.001705948612652719,0.0011563531588762999,0.0008127421606332064,3.164409281453118e-05,0.0011218881700187922,0.0010019679320976138,0.0017718375893309712,0.001226465217769146,0.0008580040303058922
33,4.044800880365074e-05,0.0011906414292752743,0.0009769265307113528,1e-04,0.0016722307773306966,0.0011731644626706839,0.0008081463165581226,3.412531805224717e-05,0.0011324954684823751,0.0009870716603472829,0.0017599147977307439,0.0012229089625179768,0.0007859132019802928
34,4.703662125393748e-05,0.0012354195350781083,0.000996032147668302,1e-04,0.0016973793972283602,0.0012022510636597872,0.0007980734808370471,2.589393079688307e-05,0.0012770963367074728,0.0010809398954734206,0.0018612745916470885,0.001377502572722733,0.0008629322401247919
35,4.422651181812398e-05,0.0011709202080965042,0.0009566805674694479,1e-04,0.0016273154178634286,0.0011486123548820615,0.0007923300145193934,5.948727994109504e-05,0.001150961616076529,0.0009991724509745836,0.0017353983130306005,0.00127414520829916,0.0007758702267892659
36,3.5141827538609505e-05,0.0011361464858055115,0.000922003819141537,5e-05,0.001573661109432578,0.0011258164886385202,0.0007392528932541609,3.8343183405231684e-05,0.0010231374762952328,0.0009477478452026844,0.001736778998747468,0.0011691643157973886,0.0007713155937381089
37,2.74483572866302e-05,0.0011363958474248648,0.0009121288894675672,5e-05,0.0015683893579989672,0.0010970247676596045,0.0007313873502425849,2.1947445929981768e-05,0.0011002201354131103,0.000922536535654217,0.0015979247400537133,0.0011712323175743222,0.0007213582284748554
38,2.5908711904776283e-05,0.0011147568002343178,0.0008929462637752295,5e-05,0.0015426812460646033,0.0010728342458605766,0.0007085506222210824,2.81673146673711e-05,0.0010812286054715514,0.0009374868241138756,0.0016699465923011303,0.0011919441167265177,0.00071614736225456
39,2.3551836420665495e-05,0.0010976261692121625,0.0008802242227829993,5e-05,0.0015050469664856791,0.0010724726598709822,0.0007024240330792964,2.59760254266439e-05,0.0010374780977144837,0.0009038111311383545,0.0015409027691930532,0.001166552770882845,0.0007481460925191641
40,2.6409339625388384e-05,0.0010873135179281235,0.0008788111736066639,5e-05,0.0015176614979282022,0.001079439534805715,0.0006832337821833789,2.4208044123952277e-05,0.0010248927865177393,0.0009038951247930527,0.0015655868919566274,0.0011594522511586547,0.0007453361176885664
41,2.8093254513805732e-05,0.0010937197366729379,0.0008770266431383789,5e-05,0.001508271205238998,0.0010612751357257366,0.0006937748985365033,2.94550209218869e-05,0.0010520494543015957,0.000911265320610255,0.0016124770045280457,0.001161176129244268,0.0007011688430793583
42,2.562214467616286e-05,0.0010796251008287072,0.0008762284414842725,5e-05,0.0015065784100443125,0.0010795865673571825,0.0006897324929013848,2.4558226868975908e-05,0.0010286252945661545,0.000914208241738379,0.0015583309577777982,0.001230188412591815,0.0007293383241631091
43,2.8986813049414195e-05,0.0010810433886945248,0.0008751091663725674,5e-05,0.0014917164808139205,0.001087164506316185,0.0006866336916573346,3.307597944512963e-05,0.0009916226845234632,0.0009210336138494313,0.001671041245572269,0.0011287953238934278,0.0007806324283592403
44,2.4775457859504968e-05,0.0010535471374168992,0.0008561713621020317,5e-05,0.0014826921978965402,0.0010459127370268106,0.0006739317323081195,2.4905488317017443e-05,0.0010754592949524522,0.0009205284877680242,0.0016025210497900844,0.0011949797626584768,0.0007047766703180969
45,2.1377081793616526e-05,0.001056747161783278,0.0008514104411005974,2.5e-05,0.0014581828145310283,0.001055616419762373,0.0006651268340647221,2.5197914510499686e-05,0.001060905517078936,0.0009216939215548337,0.001611412619240582,0.0011818262282758951,0.0007291275542229414
46,2.087371831294149e-05,0.0010343844769522548,0.0008286185911856592,2.5e-05,0.0014145451132208109,0.0010153172770515084,0.0006579725886695087,2.3341242922469974e-05,0.001072548096999526,0.0008847618591971695,0.0014932265039533377,0.001168013084679842,0.000666680745780468
47,2.2882215489516966e-05,0.0010261875577270985,0.0008250941755250096,2.5e-05,0.0014128834009170532,0.001023231539875269,0.0006402854342013597,2.9243281460367143e-05,0.0009739519446156919,0.0008872916805557907,0.00161162787117064,0.001117364619858563,0.0007042699726298451
48,2.2759275452699512e-05,0.00104192562866956,0.0008391144801862538,2.5e-05,0.001434469479136169,0.0010238878894597292,0.0006725291605107486,3.1688439776189625e-05,0.001044193166308105,0.0009072349639609456,0.0015836553648114204,0.001156348967924714,0.0007202888955362141
49,2.0334235159680247e-05,0.000998759875074029,0.0008220032323151827,2.5e-05,0.0014243333134800196,0.001018721959553659,0.0006478672730736434,2.6799265469890088e-05,0.0010383850894868374,0.0008842581300996244,0.0015338482335209846,0.001118053449317813,0.0007042047218419611
50,1.863819306890946e-05,0.0010170857422053814,0.0008231682586483657,2.5e-05,0.0014179539866745472,0.0010162974940612912,0.0006458671414293349,2.1589152311207727e-05,0.0010382450418546796,0.0009018354467116296,0.0015767511213198304,0.0011536560487002134,0.0007189359166659415
51,2.0409064745763317e-05,0.0010166361462324858,0.0008218766306526959,2.5e-05,0.0014133547665551305,0.0010275783715769649,0.0006314045167528093,2.1632433345075697e-05,0.0009741840185597539,0.0008707809029147029,0.0015485991025343537,0.001102469745092094,0.0007070189458318055
52,2.2435968276113272e-05,0.001025092089548707,0.0008265749202109873,2.5e-05,0.0014292463893070817,0.0010219860123470426,0.0006341141415759921,2.2503929358208552e-05,0.0010305637260898948,0.0008820290095172822,0.001499541336670518,0.0011634845286607742,0.0006940519087947905
53,2.1858728359802626e-05,0.0010260986164212227,0.0008196975104510784,2.5e-05,0.0013851053081452847,0.001019402057863772,0.0006460218573920429,2.2078806068748236e-05,0.0009142464259639382,0.0008452592301182449,0.0014905070420354605,0.0011167791672050953,0.0006826848839409649
54,2.0496658180491067e-05,0.0010115918703377247,0.0008108456386253238,2.5e-05,0.001376727712340653,0.0010247413301840425,0.0006206698017194867,2.562141526141204e-05,0.0009578530443832278,0.0008770797867327929,0.0015727865975350142,0.001169266295619309,0.0006598719046451151
55,2.0026533093187027e-05,0.000983459409326315,0.000803325034212321,2.5e-05,0.0013851069379597902,0.000987091101706028,0.0006409407360479236,2.6616506147547625e-05,0.0009624564554542303,0.0008672543917782605,0.0015429931227117777,0.001109783654101193,0.0006944218184798956
56,1.8733582692220807e-05,0.001010981504805386,0.0008180672884918749,2.5e-05,0.0014132176293060184,0.001019133604131639,0.000628269393928349,2.3835738829802722e-05,0.0010039722546935081,0.0008595120743848383,0.0015006978064775467,0.0010842616902664304,0.0006847933982498944
57,2.2069823899073526e-05,0.00100955949164927,0.0008059091633185744,2.5e-05,0.001378603046759963,0.001000444870442152,0.0006188685074448586,2.4186847440432757e-05,0.0009924271143972874,0.0008739722543396056,0.0015220129862427711,0.0011569445487111807,0.0006742894183844328
58,1.9529823475750163e-05,0.0009806975722312927,0.0007964552496559918,2.5e-05,0.0013670000480487943,0.0009878970449790359,0.0006271515158005059,2.030736686720047e-05,0.001009482191875577,0.0008738547330722213,0.0015120323514565825,0.0011509006144478917,0.0006765513680875301
59,1.9382361642783508e-05,0.0010048325639218092,0.0008043207344599068,1.25e-05,0.0013660220429301262,0.00101371668279171,0.0006176498136483133,2.2536940377904102e-05,0.0009494259138591588,0.0008511406485922635,0.0015256144106388092,0.0010853067506104708,0.0006728199077770114
60,2.014336860156618e-05,0.0009711429011076689,0.0007848907262086868,1.25e-05,0.001350322738289833,0.0009784207213670015,0.0006044221809133887,2.070754999294877e-05,0.0010263355216011405,0.0008829066646285355,0.00153389573097229,0.001123393652960658,0.0007102009258233011
61,1.8851704226108268e-05,0.0009867530316114426,0.0007894493755884469,1.25e-05,0.0013422890333458781,0.0009939409792423248,0.0006054132827557623,2.277177009091247e-05,0.0010453317081555724,0.0008767874678596854,0.0015407099854201078,0.0011263509513810277,0.0006487722275778651
62,1.9060455088037997e-05,0.0009509341325610876,0.0007786819478496909,1.25e-05,0.0013396451249718666,0.0009776692604646087,0.0006061007734388113,1.778395198925864e-05,0.000970125081948936,0.000863940455019474,0.0015280548250302672,0.0011330213164910674,0.0006707166903652251
63,1.8989934687851928e-05,0.0009624769445508718,0.0007745684124529362,1.25e-05,0.0013378072762861848,0.0009576711454428732,0.0005958959809504449,1.6904386939131655e-05,0.0010372033575549722,0.0008678480517119169,0.0014541458804160357,0.00112277758307755,0.0007082084193825722
